aweme_id,cid,create_time,text,reply_comment_total
7146900341810810139,7146918553109807899,2022-09-24,กินน้อยลง ขาดสารอาหารจ้า น๊อคเข้ารพ,257
7155163691657350405,7155380740322476806,2022-10-17,Who's gonna tell her that High Viz jacket is ultimately made from Oil?,113
7149209471833820462,7149578861365674757,2022-10-01,never understood building wooden homes in hurricane zones.,103
7145493259815603461,7146669944012374790,2022-09-23,she is 100% correct,92
7145493259815603461,7145867129648218885,2022-09-21,Climate change happens with or without Humans. The problem is we are accelerating it and the negative effects will become exponential.,92
7144330799645543685,7301692469962769158,2023-11-15,todo eso esta pasando mientras estoy cagando?,91
7145493259815603461,7145506170433880838,2022-09-20,Do I believe in a fact? No.,91
7146396688104590634,7146431532080382762,2022-09-23,"2024: ""You know, if we don't fix the environment, we will all be underwater in a few years""",89
7144330799645543685,7369253670568985350,2024-05-15,el mundo no está tan hasi,81
7145493259815603461,7146652818963137286,2022-09-23,Climate change was dreamed up by politicians for one reason money 💰,77
7153721007835008298,7159134718264460037,2022-10-27,"People are scared of nothing, a nuclear power plant is safer than an oil power plant, and we have fixed nuclear waste problem years ago",73
7153721007835008298,7153827884191253290,2022-10-13,Nuclear is the superior resource,60
7146900341810810139,7146920775839220506,2022-09-24,เราเป็นกรดไหลย้อน กระเพาะอักเสบ ลำไส้แปรปรวน คงรอให้หิวไม่ได้เลย เสียดายจัง,59
7145493259815603461,7145497803631969030,2022-09-20,"she believes but there are facts that it is true, i'm sorry",59
7146900341810810139,7146938376574468890,2022-09-24,เคยลองแล้วค่ะ ใจสั่นมือสั่น หน้ามืดจะเป็นลม ทำอะไรไม่ได้เลย,58
7146396688104590634,7146434699187127086,2022-09-23,Anyone else notice how the climate one kept happening sooner?,58
7146900341810810139,7146909881056363291,2022-09-24,เบิ่งข้างนืกว่าลุ้งพล,55
7153721007835008298,7153771360292553518,2022-10-12,Love this! If only more people were accepting of this form of safe energy.,52
7152671402192276742,7152720378066567982,2022-10-10,Thank you for this and talking so fast! My ADHD brain is happy.,52
7144330799645543685,7144333485117047557,2022-09-17,The fact the government see images like this and do nothing. 😞,51
7147939302440291627,7148012483605168938,2022-09-27,We won’t make it I just have a feeling,50
7153721007835008298,7153781341620044590,2022-10-13,"Fun fact, the blue glow is radiation moving faster than the speed of light (in water)",49
7149209471833820462,7149459754040541957,2022-10-01,the little trees are stronger than the house,49
7144330799645543685,7359740251613135622,2024-04-20,De echo ahí más árboles que seres humanos y que paises,44
7154373264914009350,7154411143427375877,2022-10-14,Off with their heads 🤣,41
7145493259815603461,7145925855666127622,2022-09-21,"Scientists don’t know, if they were actually right. We would have already been underwater, killed by acid rain, or died from a huge hole in ozone.",39
7147939302440291627,7148013514631775018,2022-09-27,BOOST WHAT IS YOUR FAV TV SHOW,34
7147939302440291627,7148031202170422062,2022-09-27,"im a kid, im scared",33
7149209471833820462,7149471547257864965,2022-10-01,"where the from that amount of water is coming from, ffs",31
7147746563689893126,7148965959360414469,2022-09-30,"we really need to find an alternative for plastic, it’s just not as much of global effort as it should be",31
7154373264914009350,7154377635509404422,2022-10-14,they're supported by big money otherwise no-one else wpipd be able to get away with this,30
7153721007835008298,7153747801721094955,2022-10-12,So cool. We and Europe gotta get back into the game to stay energy independent.,30
7145493259815603461,7146703060847641387,2022-09-23,Climate has changed up and down for millions of years. It’s going to do what it does.,30
7146900341810810139,7146909402539967259,2022-09-24,จริงหรอคะ เคยกินมื้อเดียวแล้วปวดท้องเป็นโรคกระเพาะค่ะ😅😅,30
7154373264914009350,7154380875013980933,2022-10-14,should make her clean it up,29
7145493259815603461,7146653870478836486,2022-09-23,100% AGREED with her!,29
7156301698414284037,7156305826228847406,2022-10-19,"I’ve got a better question, who is Liz Truss?",29
7154373264914009350,7154390117574443782,2022-10-14,All posh,28
7148609970748198190,7148845210201916206,2022-09-29,HOW DID YOU NOT INCLUDE Y2K?! 😂 Jk this was amazing,28
7144330799645543685,7368219504902357765,2024-05-12,les cuento algo que me pasó en la escuela pues estaba en el recreo con mi mejor amiga y ella estaba comiéndose unos Takis con migo y entonces cuando se los acabo los tiro en el piso y yo le dije +,27
7143962475757604101,7143964429158695686,2022-09-16,"ci sono sempre state, anche negli anni 40",25
7156301698414284037,7156413869496894214,2022-10-20,The issue is- we weren’t having that conversation. We weren’t talking about the climate crisis.,25
7149209471833820462,7149467830533112582,2022-10-01,Props to the camera man for standing there all day,23
7153721007835008298,7153777870966506283,2022-10-12,I wish we could see more of this and in more detail. It would help some people come to terms with the greenest energy we currently have available!,23
7146396688104590634,7146415832754668331,2022-09-23,I’m sensing a pattern,22
7153721007835008298,7153977207974413102,2022-10-13,"I’ve worked in over 15 nuclear plants in the US, I’m now full time in a plant on the east coast. Nothing is better than nuclear",22
7145493259815603461,7145503132440691462,2022-09-20,it's not an issue where there's disagreement... all the respected scientific community are in agreement on this issue (which is rare),22
7143962475757604101,7144006598343394054,2022-09-16,"ma quale crisi e crisi , smettiamola, e da secoli che su cede questo ,perché non sistemano tutto ciò che c'è da sistemare e fare 👍",22
7147746563689893126,7149303602456150830,2022-09-30,LETS GOOOOO‼️‼️‼️,21
7152250702553779462,7152581614290535174,2022-10-09,That’s explains it💀 I fr thought they had it out for me n my friends,21
7154373264914009350,7154378769431200517,2022-10-14,That's oil based paint😏,21
7149209471833820462,7149607680209339142,2022-10-01,"wenn die Kamera stabiler ist als das Haus, dann bist du in 🇺🇲",20
7144904794828737838,7145017338999620358,2022-09-19,your map is upside down,20
7144573582440484122,7144616464287515418,2022-09-18,พูดได้ดีมากเลยครับผม,20
7154373264914009350,7154376874117595909,2022-10-14,Did the oil production stop after this?!,20
7149908239491108101,7149910124424512262,2022-10-02,ورده اكتب في قناة اليوتيوب ارتجاع المريء دكتور وليد سرحان وزيد معلوماتك ورده,20
7154097477094870318,7154164114717147950,2022-10-14,We should have one day a year with No electricity,19
7144330799645543685,7378625920762151686,2024-06-09,los videos que me manda mí tía,18
7154373264914009350,7154397335815455493,2022-10-14,Yep she succeeded! The oil companies have just agreed to stop production. We'll done😂😂,18
7145493259815603461,7146696340126040834,2022-09-23,It’s nothing but a scare tactic nothing more nothing less an agenda being pushed by the elites through media,18
7144904794828737838,7145042717839819525,2022-09-19,last I checked portugal was in Europe... so it makes sense people think it's aligned with Europe 😳,18
7154373264914009350,7154376449188659973,2022-10-14,Jail-Time me thinks 😂😂,18
7152671402192276742,7152711477609825066,2022-10-10,i am so terrified for our planet.,18
7152671402192276742,7152695298064925483,2022-10-10,"I am in WA state, and we haven't had rain in 3 months, unheard of here...and this problem with salmon is exactly what is happening now",17
7143962475757604101,7143981529077154566,2022-09-16,non è solo il clima il problema una volta si potevano pulire i fiumi adesso lo dovrebbero fare i comuni ma nessuno fa niente,16
7146900341810810139,7146912984630264603,2022-09-24,กำลังทำค่ะ ตอนนี้ ทานวันละ2มื้อไปก่อน,16
7148609970748198190,7148932069556683562,2022-09-29,You didn’t include the 2012 Mayan calendar,15
7158627404683054382,7158633675059102510,2022-10-26,Porter for President!,15
7147939302440291627,7148246161953686318,2022-09-28,Y’all need to calm down ..,15
7157913634226654466,7157941416987263786,2022-10-24,they are really showing the world what needs to happen.,14
7145493259815603461,7145789896803451649,2022-09-21,If the world's leaders were serious about slowing the rate of global warming theyd be protecting and regrowing the amazon rainforest,14
7148609970748198190,7148909054524998446,2022-09-29,You know they say aliens are sending a comet to dry up the Euphrates river this year,14
7147939302440291627,7147943406840890114,2022-09-27,Im really scared..,13
7155879504114715910,7156098841779225345,2022-10-19,Is Africa still in Brazil? I've lost track,13
7145493259815603461,7146732911302968069,2022-09-24,"If she doesn’t know what she’s talking about, why is she talking",13
7155879504114715910,7155893494724068138,2022-10-18,The very best things in life don’t cost money! 🥰,13
7144330799645543685,7317057067713725189,2023-12-26,"quando a última árvore ser cortada, quando a abelha deixar de desenvolver biodiversidade, quando o último rio secar e quando o último gelo derreter,+",13
7152671402192276742,7152701133873136390,2022-10-10,Your talking speed is perfect for my brain,13
7159681803257662762,7159685961147630379,2022-10-28,please run for president 🥰,13
7154373264914009350,7154376572198191878,2022-10-14,yes something needs to be done but we shouldn't be going to extreme methods like this,13
7149209471833820462,7149469138954781445,2022-10-01,should've made the house out of what they made that camera from.,12
7155163691657350405,7155382338933998342,2022-10-17,no damage or minimal damage which is it?,12
7147939302440291627,7148098992441541382,2022-09-27,Maybe we should just turn to God so he gives us a chance,12
7156301698414284037,7246590397207380782,2023-06-20,If it was tomato soup I agree with these actions. And I agree with what you say.,12
7149908239491108101,7149939010273755910,2022-10-02,اخي دكتور وليد سرحان ليش ماكوي القميص,12
7152671402192276742,7152929044220625670,2022-10-10,"That’s why there’s so many dead fish that haven’t spawned yet, and there’s not just sports fishing in the ocean… They fish them right in the creeks k",12
7144573582440484122,7144594502447301402,2022-09-18,คำพูดคุนสุดยอด...มันเป็นสัจธรรมชีวิตจิงๆๆๆปลงเถอะคุน...🥰🥰,12
7145640089220222254,7145647165338649350,2022-09-21,"As I understand it, there is a correlation between extreme weather and seismic activity. There were also two earthquakes in Pacific very recently 🥺",11
7143962475757604101,7143964547699016454,2022-09-16,io sono delle marche 😭💔,11
7152250702553779462,7152605988557996805,2022-10-09,"They kinda cute tho, they just be chillin in my room keepin me company 🥰",11
7155163691657350405,7155425216192201477,2022-10-17,Minimal damage is still damage,11
7153721007835008298,7154149858076410670,2022-10-13,Fun fact it is safer to swim in that then a public pool just as long as you don’t touch the rods at the bottom,10
7147939302440291627,7147946291976110890,2022-09-27,ugh underrated its so sad ppl don't care at all till IT happens.,10
7158627404683054382,7158661788863890222,2022-10-26,Me waiting for Porter to announce she's running for Prez 😁,10
7145493259815603461,7146727478677373739,2022-09-23,he looked so totally clueless and not so informed,9
7146396688104590634,7146462212231463726,2022-09-23,…..but we will be underwater in a few years lol,9
7147939302440291627,7148079429108319019,2022-09-27,I want to be a millionaire so I can help the earth but that will never happen :/,9
7148609970748198190,7148817502179672874,2022-09-29,"I know these conspiracies come from people that aren’t Christian too, but for the ones that are, Matthew 24:36 is basically all i give them.",9
7149908239491108101,7149922472636367659,2022-10-02,اشرب مي ومديفيد وديصير عندي امساك .. حاولت هوايه طرق بس مافاد ممكن طريقه صحيه ومضمونه لتخلص من الامساك وتعمل ع تلين البطن.. مع الشكر,9
7155163691657350405,7155403947447026437,2022-10-17,wearing plastic headphones 🤣,9
7145493259815603461,7146519763723354886,2022-09-23,"she is absolutely right , love her and it's not complicated at all",9
7157913634226654466,7157937864263779073,2022-10-24,‘Mashed Potatoes on a Monet’ - good band name or nah?,9
7147939302440291627,7148295177832170246,2022-09-28,nothing will happen,8
7154373264914009350,7154377307519271685,2022-10-14,"Can't hear you,. You need to YELL-OW-der 😁",8
7145493259815603461,7145717220973314821,2022-09-21,Thanks joe,8
7157913634226654466,7157945283509306158,2022-10-24,They have you all talking so it's a mute point to say it's not working.,8
7143962475757604101,7143985260760908550,2022-09-16,bro i fiumi straripavano anche 100 anni fa,8
7145493259815603461,7146291813903565573,2022-09-22,She is the Andrew Tate,8
7143962475757604101,7143963312782590726,2022-09-16,Molti non lo capiranno mai.,8
7146900341810810139,7146905976150885146,2022-09-24,เชื่อค่ะ เพราะทานแบบนี้เหมือนกัน ไม่เคยเจ็บป่วยเลย วงเล็บไม่เคยเข้าโรงพยาบาลเลยค่ะ,8
7151334610167794950,7153880204901057285,2022-10-13,adesso c è pure l ansia da cambiamento climatico.Questa mi mancava,8
7153721007835008298,7154828692471382785,2022-10-15,for people saying better than oil there is leftover radition goo that is useless,8
7145640089220222254,7145646103693099818,2022-09-21,"Alaska does earthquake drills too, and have rules about how tall buildings can be. Cause lots o’ peeps died. It’s weird living in CA where they dont..",8
7146396688104590634,7146435095296639787,2022-09-23,you gotta make a pt 2 in 40 years,8
7147746563689893126,7149655647385322246,2022-10-01,Wow so I’m gonna be dead by like 2040,8
7157913634226654466,7157937944799494958,2022-10-24,"didn't they say that there won't be enough food, as they just wasted some",8
7147939302440291627,7149245192461075206,2022-09-30,"I have a word, please take a minute, I have enough of politics, I want them to shut up and talk about climate change! this hurts me so bad Seeing",7
7150168141916540166,7150342075744928517,2022-10-03,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼godbless them all .please dmt give up .🥰🥰🥰🥰🥰🥰🥰🥰save our planet,7
7156301698414284037,7156501430382920449,2022-10-20,"I agree with her, I just think she should’ve thrown it at one of picassos paintings 😔",7
7145493259815603461,7146666892378833669,2022-09-23,"no the vast majority don't, those who want to retain there funding do",7
7153721007835008298,7155766898939331333,2022-10-18,Was passiert mit mir wenn ich in das Wasser falle?,7
7152250702553779462,7152610286922400517,2022-10-09,THEY ARE EVERYWHERE,7
7149209471833820462,7149437543233979142,2022-10-01,This has to be one of the craziest I’ve seen 😳😳😧,7
7155163691657350405,7155384393296478982,2022-10-17,an ancient fram is replaceable?,7
7148609970748198190,7148904468606714629,2022-09-29,Plot twist: every time we predict the right date for end time it has to be rescheduled 😂,7
7145493259815603461,7146727675306328874,2022-09-23,"the ozone layer, global warming, climate change blah blah blah. I agree with her.",7
7148609970748198190,7148851516094284586,2022-09-29,The next person to say that a comet is going to destroy the earth better be right. I can’t keep getting my hopes up like this,6
7157913634226654466,7157941654734324526,2022-10-24,I get it but like why sabotage a museum go sabotage a oil refinery or some,6
7148609970748198190,7148902230218769198,2022-09-29,Fun fact! The Aztecs didn’t think the world would end in 2012. They just planned to make another calendar when the 1st one ran out.,6
7157913634226654466,7157920126862492418,2022-10-24,Do they get fines for that?,6
7157913634226654466,7157952363889378050,2022-10-24,we should stop giving them publicity. they realised how successful the last one was with the media coverage and now they're doing it again.,6
7147939302440291627,7148063142076973829,2022-09-27,ok cool ig,6
7147939302440291627,7148096510721737514,2022-09-27,Just pause it,6
7153242827323919659,7159586030310441733,2022-10-28,WHAT THE ACTUAL COLA INSIDE OF BROCOLI INSIDE OF SUSAN INSIDE OF EDDS KAZOO INSIDE EDDW,6
7155163691657350405,7156528984984716037,2022-10-20,"it’s very smart - the conversation is happening, like they’d hoped.",6
7143344050417077509,7161088332793250565,2022-11-01,Wielka Woda sezon 2 trailer,6
7144330799645543685,7317066458139116293,2023-12-27,el planeta: estoy cansado jefe...,6
7152250702553779462,7152579744809304838,2022-10-09,Omg I keep finding these around my house and I thought they were cockroaches,5
7148436887957540102,7151926647863624453,2022-10-08,esse vídeo pareceu um semestre inteiro do meu curso,5
7157913634226654466,7157917660035072814,2022-10-24,But y?,5
7145493259815603461,7146726931051512582,2022-09-23,Candace is fire!!!!!!! 🥰🥰🥰,5
7145493259815603461,7146657342389371654,2022-09-23,Im with Candice 👏👍💡,5
7157913634226654466,7157937029435310894,2022-10-24,They threw it on the glass protecting the painting.,5
7155163691657350405,7155391163112375046,2022-10-17,They should be made to clean it,5
7145493259815603461,7146682010551075589,2022-09-23,she knows wats going on.,5
7145493259815603461,7146670934623240966,2022-09-23,BBC can’t get tomorrows weather forecast right and you want me to believe their predictions for years ahead 😂😂😂,5
7147939302440291627,7151338479614559018,2022-10-06,There should be a place or company where u can recycle stuff and they can come out and pick trash up ima start recycling so what do I do with my 1/2,5
7155879504114715910,7155882052520772358,2022-10-18,Your hair is absolutely beautifullll 😍,5
7154373264914009350,7182997798047843078,2022-12-30,"""peaceful """,5
7157913634226654466,7157921511734559494,2022-10-24,Security?,5
7148609970748198190,7160720469926642475,2022-10-31,People don't realize that the bible literally said NOONE would know when the end times come anyway,5
7148609970748198190,7148649784424678186,2022-09-29,Amazing! However you forgot about the Aztec countdown in 2012😅,5
7156301698414284037,7219057904766501638,2023-04-06,"""Just stop oil"", an organization that receives crypto; a company that receives funding from ""Climate Emergency Fund"" of Aileen Getty.",4
7152671402192276742,7152709675917787946,2022-10-10,It’s so bad in Northern California as well:/ California needs to re think how they do salmon conservation before it’s too late. We are down 200k,4
7145493259815603461,7146730052326916870,2022-09-24,LOVE THIS WOMAN,4
7145493259815603461,7151598457916326698,2022-10-07,the earth repairs itself after a meteor wiped out life here we are standing now talking on our phones. the earth is fine,4
7145493259815603461,7146666835013059333,2022-09-23,W joe rogan,4
7144904794828737838,7145013850943881986,2022-09-19,As an Australian I thought all of this was obvious?,4
7154097477094870318,7154221520670999342,2022-10-14,imagine how pretty the sky would look at night if it weren’t polluted so much,4
7146900341810810139,7417990041358729985,2024-09-23,บางหมอบอกร่างกายจะสหลายกล้ามเนื้อมาใช้งานแล้วผมจะเชื่อใครดี,4
7147939302440291627,7148086510817460998,2022-09-27,that happened in the 70s and 80s ffs nothings gonna happen,4
7153242827323919659,7156313721877742342,2022-10-19,I LOVE UR SCIENCE TEACHER 💀💀,4
7147939302440291627,7148129933687604010,2022-09-27,nothing we can do tbh,4
7147939302440291627,7148097144770396929,2022-09-27,My mom told me that this happened in like 1995 they thought hey were all gonna die after a couple of years but they didn’t!!!,4
7147939302440291627,7147946208475251457,2022-09-27,I'm scared now because the action is very low,4
7144573582440484122,7144602902382887685,2022-09-18,แนวคิดพระอริยะครับสาธุ เกษตรวิถีพุทธโดยเเท้ครับ,4
7153721007835008298,7154302578612257562,2022-10-14,Mấy thanh đó là chì để giảm tốc của hạt mà ta:00,4
7146900341810810139,7432953061515117318,2024-11-03,เราก็กินเที่ยงและเย็น ห้าปีมานี้ช่วงเช้ากินกาแฟ ชาเขียว ไขมันพุ่งเลย,4
7151334610167794950,7155129787605615366,2022-10-16,"😂😂😂Ma starai scherzando, spero!!!",4
7144573582440484122,7144597351968097051,2022-09-18,เป็นทุกที่ปวดหัวครับ,4
7157913634226654466,7157942926320386862,2022-10-24,Oh yes this will help climate change??? How and why does this have anything to do with climate change?,4
7144573582440484122,7458972296326906632,2025-01-12,ฝั่งเอียง เป็นที่ดินของใคร ถ้า ของเราเรา เข้าหาเขาถ้าที่เขาเขาหาเรามากเกินแต่เขาก็ยัง อยู่ใน ผืนที่เขาอยู่ทำอะไรไม่ได้ ตามความจริงแล้วรถไถเข้าไม่ถึงกำแพงหรอก จะเว้นเป็นเมตร,4
7146900341810810139,7146933047124345626,2022-09-24,จริงค่ะ คนแก่แถวบ้านอายุ 80อัพ เห็นทานน้อยมากค่ะ อาหารส่วนมากผักปลา กล้วยน้ำว้า ชอบทำสวนปลูกต้นไปเรื่อย แข็งแรงเดินไวยิ่งกว่าสาวๆอีกค่ะ😁,4
7153242827323919659,7180476185762644778,2022-12-23,Holy shit how did you do it,3
7145640089220222254,7145653474193933102,2022-09-21,Let talk about Miami not making ANY changes with the infrastructure to withstand flooding but they'll still build multi million dollar buildings,3
7145640089220222254,7145642439616348970,2022-09-21,It’s crazy to me people still don’t wanna take global warming serious. Mother Nature is SCREAMINGGGGG at us.,3
7158627404683054382,7158632749480772394,2022-10-26,I see you all the way from NY! Wish I could vote for you! Thank you for everything you do!,3
7143344050417077509,7143399169112736517,2022-09-15,je suis de tout coeur avec toi j'ai perdu ma maison en 2019 je sais se que sa fait 🥺,3
7156301698414284037,7188963546582549290,2023-01-15,GET THEIR ATTENTION!,3
7156301698414284037,7160064033374372654,2022-10-29,"It’s actually nice to hear their side, at least the intent wasn’t to damage the paintings",3
7158627404683054382,7158634798118830894,2022-10-26,"Thank you for what you do. There are VERY few people in Congress that I feel are fighting for middle class America, but you give us hope.🥰🥰🥰",3
7147939302440291627,7148216999678968578,2022-09-28,WHAT DO U WANT ME TO DO ABOUT IT TF??,3
7147939302440291627,7148080385384006401,2022-09-27,Favourite colour? Mines green + purple(:,3
7147939302440291627,7149963222677127979,2022-10-02,Jesus is coming ! 🙏🏼❤️,3
7143623069284748550,7144085991761609478,2022-09-16,now i feel bad for existing,3
7148609970748198190,7149296641286619950,2022-09-30,This is a part 2 btw.,3
7153721007835008298,7153778856699265835,2022-10-12,Don’t you just hate it when you drop your nuclear fuel when moving it from the reactor core to the spent fuel pool?,3
7148436887957540102,7148439189518811909,2022-09-28,"im already feeling dead inside, will capitalism give me an upgrade?",3
7149420236008115457,7149433894416188162,2022-10-01,Yes theory,3
7146396688104590634,7146425740098896683,2022-09-23,Making climate change out to be something to not be concerned about is a dangerous thing man.,3
7143623069284748550,7143719945788605230,2022-09-15,Who's we?,3
7155879504114715910,7155880549575803691,2022-10-18,"So, yeah 😁",3
7157857554817748230,7163667942147769094,2022-11-08,انا والله كنت لسا عندي امتحان عن تغير المناخ,3
7155163691657350405,7155444607814402822,2022-10-17,"her motivations are sooo important tho, the conversation does need to be talked about",3
7156922485236157701,7157047539899220742,2022-10-21,si però come smaltisci le batterie?,3
7157913634226654466,7157916986503168774,2022-10-24,#relatable #mylifebelike,3
7155879504114715910,7155882438642942762,2022-10-18,the definition of some people to happiness is very sad 😔,3
7147746563689893126,7149507222815785734,2022-10-01,We don't deserve anything,3
7143344050417077509,7143682245727175429,2022-09-15,C’est le Nouveau Centre de Balnéothérapie avec jacuzzi ?,3
7156301698414284037,7180675477949481754,2022-12-24,love that speech but all that throwing soup onto van gogh's painting was completely unnecessary 😭 she couldve chosen a different way 😭😭,3
7147314461160819995,7410365678949630736,2024-09-03,masakit isipin na kaya tayong iligtas n sierra madre pro cya d natin kayang alagaan..masakit na katotohan...maisip lng ntn ang halaga nya pag may bagyo oh kalamidad🥲🥲🥲🥲,3
7148609970748198190,7149709549023937323,2022-10-02,My father believed Harold Camping. It was a trying period.,2
7152250702553779462,7152610210598208261,2022-10-09,bro there was fuckikg 4 in my room tdy,2
7152250702553779462,7152741307990508294,2022-10-10,i leave my window open and they fly in every time,2
7156922485236157701,7157036545357513477,2022-10-21,A Cagliari c’è da più di 6 anni non mi sembra una grande scoperta😅,2
7152250702553779462,7152714744549589766,2022-10-10,yeah living in vancouver rn is not fun,2
